timestamp,elapsed_sec,posture_type,fatigue_label,fatigue_probability
2026-05-16 19:16:04,11,Optimal,Normal,0.0
2026-05-16 19:16:04,12,Optimal,Normal,0.0
2026-05-16 19:16:05,12,Optimal,Normal,0.0
2026-05-16 19:30:14,0,Optimal,Normal,0.0
2026-05-16 19:30:15,0,Optimal,Normal,0.0
2026-05-16 19:30:15,1,Optimal,Normal,0.0
2026-05-16 19:30:16,1,Optimal,Normal,0.0
2026-05-16 19:30:16,2,Optimal,Normal,0.0
2026-05-16 19:30:17,2,Asymmetric,Normal,0.0
2026-05-16 19:30:18,3,Asymmetric,Normal,0.0
2026-05-16 19:30:18,3,Asymmetric,Normal,0.0
2026-05-16 19:30:19,4,Asymmetric,Normal,0.0
2026-05-16 19:30:19,4,Asymmetric,Normal,0.0
2026-05-16 19:30:20,5,Asymmetric,Normal,0.0
2026-05-16 19:30:20,5,Asymmetric,Normal,0.0
2026-05-16 19:30:21,6,Chin Propping,Normal,0.0
2026-05-16 19:30:21,6,Chin Propping,Normal,0.0
2026-05-16 19:30:22,7,Chin Propping,Normal,0.0
2026-05-16 19:30:22,7,Chin Propping,Normal,0.0
2026-05-16 19:30:23,8,Chin Propping,Normal,0.0
2026-05-16 19:30:23,8,Chin Propping,Normal,0.0
2026-05-16 19:30:24,9,Asymmetric,Normal,0.0
2026-05-16 19:30:24,10,Optimal,Normal,0.0
2026-05-16 19:30:25,10,Optimal,Normal,0.0
2026-05-16 19:30:25,11,Optimal,Normal,0.0
2026-05-16 19:30:26,11,Optimal,Normal,0.0
2026-05-16 19:30:26,12,Optimal,Normal,0.0
2026-05-16 19:30:27,12,Optimal,Normal,0.0
2026-05-16 19:30:28,13,Chin Propping,Normal,0.0
2026-05-16 19:30:28,13,Forward Head,Normal,0.0
2026-05-16 19:30:29,14,Forward Head,Normal,0.0
2026-05-16 19:30:29,14,Forward Head,Normal,0.0
2026-05-16 19:30:30,15,Forward Head,Normal,0.0
2026-05-16 19:30:30,15,Asymmetric,Normal,0.0
2026-05-16 19:30:31,16,Optimal,Normal,0.0
2026-05-16 19:30:31,16,Chin Propping,Normal,0.0
2026-05-16 19:30:32,17,Chin Propping,Normal,0.0
2026-05-16 19:30:32,17,Chin Propping,Normal,0.0
2026-05-16 19:30:33,18,Chin Propping,Normal,0.0
2026-05-16 19:30:33,18,Optimal,Normal,0.0
2026-05-16 19:30:34,19,Optimal,Normal,0.0
2026-05-16 19:30:34,20,Optimal,Normal,0.0
2026-05-16 19:30:35,20,Optimal,Normal,0.0
2026-05-16 19:44:47,0,Asymmetric,Normal,0.0
2026-05-16 19:44:47,0,Chin Propping,Normal,0.0
2026-05-16 19:44:48,1,Asymmetric,Normal,0.0
2026-05-16 19:44:48,1,Asymmetric,Normal,0.0
2026-05-16 19:44:49,2,Asymmetric,Normal,0.0
2026-05-16 19:44:49,2,Asymmetric,Normal,0.0
2026-05-16 19:44:50,3,Asymmetric,Normal,0.0
2026-05-16 19:44:50,3,Asymmetric,Normal,0.0
2026-05-16 19:44:51,4,Asymmetric,Normal,0.0
2026-05-16 19:44:51,4,Chin Propping,Normal,0.0
2026-05-16 19:44:52,5,Asymmetric,Normal,0.0
2026-05-16 19:44:52,5,Asymmetric,Normal,0.0
2026-05-16 19:44:53,6,Asymmetric,Normal,0.0
2026-05-16 19:44:53,6,Asymmetric,Normal,0.0
2026-05-16 19:44:54,7,Asymmetric,Normal,0.0
2026-05-16 19:44:54,7,Asymmetric,Normal,0.0
2026-05-16 19:44:55,8,Asymmetric,Normal,0.0
2026-05-16 19:44:55,9,Asymmetric,Normal,0.0
2026-05-16 19:44:56,9,Asymmetric,Normal,0.0
2026-05-16 19:44:56,10,Asymmetric,Normal,0.0
2026-05-16 19:44:57,10,Asymmetric,Normal,0.0
2026-05-16 19:44:58,11,Asymmetric,Normal,0.0
2026-05-16 19:44:58,11,Asymmetric,Normal,0.0
2026-05-16 19:44:59,12,Asymmetric,Normal,0.0
2026-05-16 19:44:59,12,Asymmetric,Normal,0.0
2026-05-16 19:45:00,13,Asymmetric,Normal,0.0
2026-05-16 19:45:00,13,Asymmetric,Normal,0.0
2026-05-16 19:45:01,14,Asymmetric,Normal,0.0
2026-05-16 19:45:01,14,Asymmetric,Normal,0.0
2026-05-16 19:45:02,15,Asymmetric,Normal,0.0
2026-05-16 19:45:02,15,Asymmetric,Normal,0.0
2026-05-16 19:45:03,16,Asymmetric,Normal,0.0
2026-05-16 19:45:03,16,Asymmetric,Normal,0.0
2026-05-16 19:45:04,17,Asymmetric,Normal,0.0
2026-05-16 19:45:05,18,Asymmetric,Normal,0.0
2026-05-16 19:45:05,18,Asymmetric,Normal,0.0
2026-05-16 19:45:06,19,Asymmetric,Normal,0.0
2026-05-16 19:45:06,19,Asymmetric,Normal,0.0
2026-05-16 19:45:07,20,Asymmetric,Normal,0.0
2026-05-16 19:45:07,20,Asymmetric,Normal,0.0
2026-05-16 19:45:08,21,Asymmetric,Normal,0.0
2026-05-16 19:45:08,21,Asymmetric,Normal,0.0
2026-05-16 19:45:09,22,Asymmetric,Normal,0.0
2026-05-16 19:45:09,22,Asymmetric,Normal,0.0
2026-05-16 19:45:10,23,Asymmetric,Normal,0.0
2026-05-16 19:45:10,23,Asymmetric,Normal,0.0
2026-05-16 19:45:11,24,Asymmetric,Normal,0.0
2026-05-16 19:45:11,25,Asymmetric,Normal,0.0
2026-05-16 19:45:12,25,Asymmetric,Normal,0.0
2026-05-16 19:45:12,26,Asymmetric,Normal,0.0
2026-05-16 19:45:13,26,Asymmetric,Normal,0.0
2026-05-16 19:45:14,27,Asymmetric,Normal,0.0
2026-05-16 19:45:14,27,Asymmetric,Normal,0.0
2026-05-16 19:45:15,28,Asymmetric,Normal,0.0
2026-05-16 19:45:15,28,Asymmetric,Normal,0.0
2026-05-16 19:45:16,29,Asymmetric,Normal,0.0
2026-05-16 19:45:16,29,Asymmetric,Normal,0.0
2026-05-16 19:45:17,30,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:17,30,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:18,31,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:18,31,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:19,32,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:19,33,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:20,33,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:21,34,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:21,34,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:22,35,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:22,35,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:23,36,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:23,36,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:24,37,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:24,37,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:25,38,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:25,39,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:26,39,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:27,40,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:27,40,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:28,41,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:28,41,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:29,42,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:29,42,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:30,43,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:30,43,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:31,44,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:31,44,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:32,45,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:33,46,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:33,46,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:34,47,Chin Propping,Drowsy,0.8980931043624878
2026-05-16 19:45:34,47,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:35,48,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:35,48,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:36,49,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:36,49,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:37,50,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:37,51,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:38,51,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:39,52,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:39,52,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:40,53,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:40,53,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:41,54,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:41,54,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:42,55,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:42,55,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:43,56,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:43,56,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:44,57,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:44,58,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:45,58,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:46,59,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:46,59,Asymmetric,Drowsy,0.8980931043624878
2026-05-16 19:45:47,60,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:47,60,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:48,61,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:48,61,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:49,62,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:49,62,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:50,63,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:50,63,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:51,64,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:51,65,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:52,65,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:53,66,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:53,66,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:54,67,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:54,67,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:55,68,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:55,68,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:56,69,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:56,69,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:57,70,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:57,70,Chin Propping,Normal,0.364187628030777
2026-05-16 19:45:58,71,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:58,72,Asymmetric,Normal,0.364187628030777
2026-05-16 19:45:59,72,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:00,73,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:00,73,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:01,74,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:01,74,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:02,75,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:02,75,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:03,76,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:03,76,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:04,77,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:04,77,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:05,78,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:05,78,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:06,79,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:06,80,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:07,80,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:08,81,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:08,81,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:09,82,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:09,82,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:10,83,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:10,83,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:11,84,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:11,84,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:12,85,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:12,85,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:13,86,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:14,87,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:14,87,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:15,88,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:15,88,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:16,89,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:16,89,Asymmetric,Normal,0.364187628030777
2026-05-16 19:46:17,90,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:17,90,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:18,91,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:19,92,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:19,92,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:20,93,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:20,93,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:21,94,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:21,94,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:22,95,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:22,95,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:23,96,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:23,96,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:24,97,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:24,97,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:25,98,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:25,98,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:26,99,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:26,99,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:27,100,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:27,100,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:28,101,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:28,102,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:29,102,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:29,103,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:30,103,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:30,104,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:31,104,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:32,105,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:32,105,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:33,106,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:33,106,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:34,107,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:34,107,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:35,108,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:35,109,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:36,109,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:37,110,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:37,110,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:38,111,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:38,111,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:39,112,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:39,112,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:40,113,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:40,113,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:41,114,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:42,115,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:42,115,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:43,116,Chin Propping,Drowsy,0.6386485695838928
2026-05-16 19:46:43,116,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:44,117,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:44,117,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:45,118,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:45,118,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:46,119,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:46,119,Asymmetric,Drowsy,0.6386485695838928
2026-05-16 19:46:47,120,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:48,121,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:48,121,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:49,122,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:49,122,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:50,123,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:50,123,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:51,124,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:51,124,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:52,125,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:52,125,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:53,126,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:53,127,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:54,127,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:55,128,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:55,128,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:56,129,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:56,129,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:57,130,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:57,130,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:58,131,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:58,132,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:46:59,132,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:00,133,Chin Propping,Drowsy,0.9601656198501587
2026-05-16 19:47:00,133,Chin Propping,Drowsy,0.9601656198501587
2026-05-16 19:47:01,134,Chin Propping,Drowsy,0.9601656198501587
2026-05-16 19:47:01,134,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:02,135,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:02,135,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:03,136,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:03,136,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:04,137,Chin Propping,Drowsy,0.9601656198501587
2026-05-16 19:47:04,137,Chin Propping,Drowsy,0.9601656198501587
2026-05-16 19:47:05,138,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:05,139,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:06,139,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:07,140,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:07,140,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:08,141,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:08,141,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:09,142,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:09,142,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:10,143,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:10,143,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:11,144,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:11,144,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:12,145,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:12,146,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:13,146,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:14,147,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:14,147,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:15,148,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:15,148,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:16,149,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:16,149,Asymmetric,Drowsy,0.9601656198501587
2026-05-16 19:47:17,150,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:17,150,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:18,151,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:18,151,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:19,152,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:19,152,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:20,153,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:20,154,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:21,154,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:21,155,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:22,155,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:23,156,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:23,156,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:24,157,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:24,157,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:25,158,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:25,158,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:26,159,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:26,159,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:27,160,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:27,160,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:28,161,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:28,161,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:29,162,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:29,162,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:30,163,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:30,163,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:31,164,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:31,164,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:32,165,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:32,165,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:33,166,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:33,167,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:34,167,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:34,168,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:35,168,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:36,169,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:36,169,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:37,170,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:37,170,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:38,171,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:38,171,Chin Propping,Drowsy,0.7982974648475647
2026-05-16 19:47:39,172,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:39,172,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:40,173,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:40,173,Forward Head,Drowsy,0.7982974648475647
2026-05-16 19:47:41,174,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:41,174,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:42,175,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:42,175,Asymmetric,Drowsy,0.7982974648475647
2026-05-16 19:47:43,176,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:43,176,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:44,177,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:44,177,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:45,178,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:45,179,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:46,179,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:47,180,Optimal,Drowsy,0.7982974648475647
2026-05-16 19:47:47,180,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:48,181,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:48,181,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:49,182,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:49,182,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:50,183,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:50,183,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:51,184,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:51,184,Optimal,Drowsy,0.9359185695648193
2026-05-16 19:47:52,185,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:52,185,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:53,186,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:53,186,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:54,187,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:54,187,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:55,188,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:55,189,Asymmetric,Drowsy,0.9359185695648193
2026-05-16 19:47:56,189,Chin Propping,Drowsy,0.9359185695648193
2026-05-16 19:47:57,190,Chin Propping,Drowsy,0.9359185695648193
2026-05-16 19:47:57,190,Chin Propping,Drowsy,0.9359185695648193
2026-05-16 19:47:58,191,Chin Propping,Drowsy,0.9359185695648193
2026-05-16 19:47:58,191,Chin Propping,Drowsy,0.9359185695648193
2026-05-16 19:47:59,192,Chin Propping,Drowsy,0.9359185695648193
